gauge_id,date,observed,caudal
9127001,2017-08-29,0.0,62.6
4703002,2017-08-30,0.0,4.38
7330001,2017-08-30,3.0,55.0
9127001,2017-08-30,0.0,57.1
4703002,2017-08-31,0.0,4.6
7330001,2017-08-31,0.0,49.5
9127001,2017-08-31,2.0,52.3
4703002,2017-09-01,3.0,4.75
7330001,2017-09-01,14.0,54.8
9127001,2017-09-01,216.0,58.7
4703002,2017-09-02,1.0,4.83
7330001,2017-09-02,130.0,63.0
9127001,2017-09-02,330.0,75.6
4703002,2017-09-03,0.0,5.14
7330001,2017-09-03,70.0,52.4
9127001,2017-09-03,0.0,63.9
4703002,2017-09-04,1.0,4.81
7330001,2017-09-04,0.0,46.9
9127001,2017-09-04,3.0,56.8
4703002,2017-09-05,0.0,4.81
7330001,2017-09-05,2.0,43.0
9127001,2017-09-05,1.0,50.9
4703002,2017-09-06,1.0,4.78
7330001,2017-09-06,75.0,39.0
9127001,2017-09-06,30.0,48.2
4703002,2017-09-07,0.0,4.78
7330001,2017-09-07,0.0,36.6
9127001,2017-09-07,2.0,43.4
4703002,2017-09-08,1.0,5.1
7330001,2017-09-08,5.0,35.0
9127001,2017-09-08,22.0,42.4
4703002,2017-09-09,9.0,5.14
7330001,2017-09-09,44.0,33.0
9127001,2017-09-09,80.0,39.0
4703002,2017-09-10,4.0,4.79
7330001,2017-09-10,0.0,31.1
9127001,2017-09-10,0.0,35.5
4703002,2017-09-11,4.0,4.51
7330001,2017-09-11,0.0,30.0
9127001,2017-09-11,1.0,33.0
4703002,2017-09-12,0.0,4.71
7330001,2017-09-12,3.0,28.7
9127001,2017-09-12,0.0,30.8
4703002,2017-09-13,2.0,4.6
7330001,2017-09-13,2.0,29.0
9127001,2017-09-13,0.0,29.2
4703002,2017-09-14,0.0,4.28
7330001,2017-09-14,2.0,31.7
9127001,2017-09-14,36.0,35.1
4703002,2017-09-15,1.0,4.49
7330001,2017-09-15,46.0,30.7
9127001,2017-09-15,86.0,32.1
4703002,2017-09-16,0.0,4.55
7330001,2017-09-16,5.0,29.4
9127001,2017-09-16,0.0,29.9
4703002,2017-09-17,0.0,4.93
7330001,2017-09-17,0.0,32.0
9127001,2017-09-17,0.0,28.7
4703002,2017-09-18,0.0,5.59
7330001,2017-09-18,0.0,36.8
9127001,2017-09-18,0.0,27.6
4703002,2017-09-19,0.0,7.06
7330001,2017-09-19,0.0,40.3
9127001,2017-09-19,0.0,27.2
4703002,2017-09-20,5.0,7.02
7330001,2017-09-20,0.0,35.7
9127001,2017-09-20,10.0,28.7
4703002,2017-09-21,0.0,6.47
7330001,2017-09-21,1.0,33.8
9127001,2017-09-21,7.0,27.0
4703002,2017-09-22,1.0,6.91
7330001,2017-09-22,5.0,33.1
9127001,2017-09-22,5.0,25.3
4703002,2017-09-23,0.0,7.9
7330001,2017-09-23,15.0,32.8
9127001,2017-09-23,0.0,23.9
4703002,2017-09-24,1.0,8.88
7330001,2017-09-24,1.0,34.3
9127001,2017-09-24,39.0,22.6
4703002,2017-09-25,1.0,9.2
7330001,2017-09-25,8.0,33.1
9127001,2017-09-25,0.0,21.5
4703002,2017-09-26,0.0,9.95
7330001,2017-09-26,31.0,29.5
9127001,2017-09-26,0.0,20.5
4703002,2017-09-27,3.0,10.3
7330001,2017-09-27,24.0,28.0
9127001,2017-09-27,0.0,19.5
4703002,2017-09-28,8.0,10.8
7330001,2017-09-28,1.0,29.1
9127001,2017-09-28,0.0,18.8
4703002,2017-09-29,2.0,9.24
7330001,2017-09-29,30.0,31.3
9127001,2017-09-29,2.0,18.4
4703002,2017-09-30,3.0,9.01
7330001,2017-09-30,186.0,70.0
9127001,2017-09-30,185.0,27.3
4703002,2017-10-01,8.0,7.65
7330001,2017-10-01,435.0,62.5
9127001,2017-10-01,155.0,37.6
4703002,2017-10-02,0.0,7.46
7330001,2017-10-02,14.0,50.7
9127001,2017-10-02,9.0,44.9
4703002,2017-10-03,0.0,7.01
7330001,2017-10-03,38.0,50.8
9127001,2017-10-03,285.0,81.6
4703002,2017-10-04,0.0,7.11
7330001,2017-10-04,67.0,119.0
9127001,2017-10-04,188.0,105.0
4703002,2017-10-05,2.0,7.03
7330001,2017-10-05,269.0,110.0
9127001,2017-10-05,131.0,114.0
4703002,2017-10-06,27.0,7.43
7330001,2017-10-06,62.0,98.1
9127001,2017-10-06,102.0,127.0
4703002,2017-10-07,0.0,7.79
7330001,2017-10-07,3.0,77.6
9127001,2017-10-07,1.0,106.0
4703002,2017-10-08,0.0,8.01
7330001,2017-10-08,8.0,68.1
9127001,2017-10-08,11.0,83.3
4703002,2017-10-09,0.0,7.99
7330001,2017-10-09,4.0,60.7
9127001,2017-10-09,0.0,68.5
4703002,2017-10-10,0.0,7.9
7330001,2017-10-10,0.0,53.4
9127001,2017-10-10,0.0,58.8
4703002,2017-10-11,0.0,7.61
7330001,2017-10-11,0.0,46.2
9127001,2017-10-11,31.0,53.2
4703002,2017-10-12,0.0,7.22
7330001,2017-10-12,5.0,42.0
9127001,2017-10-12,0.0,45.7
4703002,2017-10-13,0.0,6.89
7330001,2017-10-13,2.0,39.3
9127001,2017-10-13,0.0,40.6
4703002,2017-10-14,0.0,7.13
7330001,2017-10-14,0.0,38.6
9127001,2017-10-14,0.0,37.1
4703002,2017-10-15,1.0,8.17
7330001,2017-10-15,0.0,42.6
9127001,2017-10-15,0.0,34.3
4703002,2017-10-16,1.0,9.1
7330001,2017-10-16,1.0,46.5
9127001,2017-10-16,0.0,31.8
4703002,2017-10-17,0.0,9.13
7330001,2017-10-17,2.0,43.5
9127001,2017-10-17,1.0,30.0
4703002,2017-10-18,0.0,9.67
7330001,2017-10-18,35.0,38.8
9127001,2017-10-18,106.0,38.8
4703002,2017-10-19,1.0,8.96
7330001,2017-10-19,18.0,35.8
9127001,2017-10-19,63.0,33.3
4703002,2017-10-20,0.0,10.6
7330001,2017-10-20,9.0,32.0
9127001,2017-10-20,3.0,29.9
4703002,2017-10-21,0.0,8.8
7330001,2017-10-21,22.0,29.8
9127001,2017-10-21,2.0,27.5
4703002,2017-10-22,1.0,10.9
7330001,2017-10-22,0.0,28.7
9127001,2017-10-22,0.0,25.9
4703002,2017-10-23,1.0,11.5
7330001,2017-10-23,1.0,28.9
9127001,2017-10-23,0.0,24.4
4703002,2017-10-24,2.0,11.4
7330001,2017-10-24,3.0,30.2
9127001,2017-10-24,1.0,24.5
4703002,2017-10-25,1.0,11.2
7330001,2017-10-25,9.0,29.9
9127001,2017-10-25,0.0,22.6
4703002,2017-10-26,0.0,11.9
7330001,2017-10-26,1.0,29.3
9127001,2017-10-26,0.0,21.4
4703002,2017-10-27,0.0,10.8
7330001,2017-10-27,6.0,29.1
9127001,2017-10-27,0.0,20.2
4703002,2017-10-28,0.0,11.1
7330001,2017-10-28,1.0,31.9
9127001,2017-10-28,0.0,21.8
4703002,2017-10-29,0.0,9.09
7330001,2017-10-29,23.0,29.4
9127001,2017-10-29,35.0,23.5
4703002,2017-10-30,0.0,7.99
7330001,2017-10-30,5.0,25.5
9127001,2017-10-30,8.0,22.2
4703002,2017-10-31,1.0,8.08
7330001,2017-10-31,1.0,23.4
9127001,2017-10-31,25.0,21.7
4703002,2017-11-01,0.0,7.88
7330001,2017-11-01,42.0,43.6
9127001,2017-11-01,288.0,23.6
4703002,2017-11-02,0.0,7.78
7330001,2017-11-02,45.0,53.1
9127001,2017-11-02,23.0,24.5
4703002,2017-11-03,16.0,7.37
7330001,2017-11-03,56.0,48.3
9127001,2017-11-03,96.0,28.0
4703002,2017-11-04,25.0,6.78
7330001,2017-11-04,2.0,41.9
9127001,2017-11-04,6.0,27.1
4703002,2017-11-05,12.0,6.34
7330001,2017-11-05,60.0,75.0
9127001,2017-11-05,113.0,28.8
4703002,2017-11-06,1.0,7.18
7330001,2017-11-06,15.0,63.5
9127001,2017-11-06,21.0,31.3
4703002,2017-11-07,3.0,7.45
7330001,2017-11-07,1.0,51.3
9127001,2017-11-07,6.0,30.3
4703002,2017-11-08,1.0,7.01
7330001,2017-11-08,0.0,45.1
9127001,2017-11-08,7.0,27.9
4703002,2017-11-09,4.0,6.43
7330001,2017-11-09,2.0,41.9
9127001,2017-11-09,0.0,25.2
4703002,2017-11-10,2.0,7.15
7330001,2017-11-10,8.0,38.8
9127001,2017-11-10,1.0,23.0
4703002,2017-11-11,0.0,8.39
7330001,2017-11-11,0.0,37.1
9127001,2017-11-11,0.0,21.3
4703002,2017-11-12,0.0,10.2
7330001,2017-11-12,0.0,36.2
9127001,2017-11-12,0.0,19.9
4703002,2017-11-13,0.0,11.4
7330001,2017-11-13,0.0,34.0
9127001,2017-11-13,0.0,18.8
4703002,2017-11-14,0.0,10.8
7330001,2017-11-14,0.0,33.4
9127001,2017-11-14,0.0,17.8
4703002,2017-11-15,0.0,9.93
7330001,2017-11-15,2.0,34.7
9127001,2017-11-15,12.0,17.1
4703002,2017-11-16,0.0,9.28
7330001,2017-11-16,1.0,28.9
9127001,2017-11-16,5.0,16.2
4703002,2017-11-17,0.0,9.65
7330001,2017-11-17,1.0,26.1
9127001,2017-11-17,2.0,16.9
4703002,2017-11-18,0.0,8.51
7330001,2017-11-18,0.0,24.4
9127001,2017-11-18,0.0,15.3
4703002,2017-11-19,0.0,8.04
7330001,2017-11-19,0.0,23.2
9127001,2017-11-19,0.0,14.8
4703002,2017-11-20,0.0,7.8
7330001,2017-11-20,0.0,23.5
9127001,2017-11-20,0.0,14.2
4703002,2017-11-21,0.0,6.9
7330001,2017-11-21,0.0,22.4
9127001,2017-11-21,2.0,13.4
4703002,2017-11-22,0.0,6.73
7330001,2017-11-22,0.0,20.8
9127001,2017-11-22,0.0,12.9
4703002,2017-11-23,0.0,6.66
7330001,2017-11-23,0.0,20.3
9127001,2017-11-23,0.0,12.4
4703002,2017-11-24,0.0,6.69
7330001,2017-11-24,1.0,19.8
9127001,2017-11-24,1.0,12.0
4703002,2017-11-25,0.0,6.11
7330001,2017-11-25,0.0,19.3
9127001,2017-11-25,0.0,11.6
4703002,2017-11-26,0.0,6.26
7330001,2017-11-26,0.0,19.2
9127001,2017-11-26,0.0,11.5
4703002,2017-11-27,0.0,6.28
7330001,2017-11-27,0.0,20.1
9127001,2017-11-27,0.0,11.1
4703002,2017-11-28,1.0,6.34
7330001,2017-11-28,0.0,20.2
9127001,2017-11-28,0.0,10.7
4703002,2017-11-29,0.0,6.17
7330001,2017-11-29,0.0,19.4
9127001,2017-11-29,0.0,10.3
4703002,2017-11-30,0.0,5.98
7330001,2017-11-30,0.0,17.2
9127001,2017-11-30,0.0,9.94
4703002,2017-12-01,0.0,6.03
7330001,2017-12-01,8.0,14.8
9127001,2017-12-01,0.0,9.81
4703002,2017-12-02,0.0,5.9
7330001,2017-12-02,0.0,14.9
9127001,2017-12-02,0.0,9.46
4703002,2017-12-03,0.0,5.58
7330001,2017-12-03,0.0,15.2
9127001,2017-12-03,0.0,9.18
4703002,2017-12-04,0.0,5.42
7330001,2017-12-04,0.0,14.5
9127001,2017-12-04,3.0,9.05
4703002,2017-12-05,0.0,5.38
7330001,2017-12-05,0.0,14.2
9127001,2017-12-05,0.0,8.77
4703002,2017-12-06,0.0,5.22
7330001,2017-12-06,0.0,13.6
9127001,2017-12-06,0.0,8.61
4703002,2017-12-07,0.0,5.02
7330001,2017-12-07,0.0,12.8
9127001,2017-12-07,0.0,8.31
4703002,2017-12-08,0.0,4.99
7330001,2017-12-08,0.0,12.4
9127001,2017-12-08,0.0,8.03
4703002,2017-12-09,0.0,4.81
7330001,2017-12-09,0.0,12.1
9127001,2017-12-09,0.0,7.89
4703002,2017-12-10,0.0,4.77
7330001,2017-12-10,0.0,11.3
9127001,2017-12-10,0.0,7.61
4703002,2017-12-11,0.0,4.89
7330001,2017-12-11,1.0,11.5
9127001,2017-12-11,0.0,7.5
4703002,2017-12-12,2.0,4.82
7330001,2017-12-12,1.0,12.1
9127001,2017-12-12,0.0,7.36
4703002,2017-12-13,0.0,4.62
7330001,2017-12-13,0.0,11.1
9127001,2017-12-13,0.0,7.3
4703002,2017-12-14,0.0,4.48
7330001,2017-12-14,0.0,10.2
9127001,2017-12-14,0.0,7.11
4703002,2017-12-15,0.0,4.42
7330001,2017-12-15,0.0,9.42
9127001,2017-12-15,0.0,6.96
4703002,2017-12-16,0.0,4.5
7330001,2017-12-16,0.0,9.04
9127001,2017-12-16,0.0,7.04
4703002,2017-12-17,0.0,4.42
7330001,2017-12-17,71.0,10.1
9127001,2017-12-17,90.0,9.58
4703002,2017-12-18,0.0,4.3
7330001,2017-12-18,0.0,9.18
9127001,2017-12-18,0.0,7.21
4703002,2017-12-19,0.0,4.3
7330001,2017-12-19,0.0,8.27
9127001,2017-12-19,0.0,6.71
4703002,2017-12-20,0.0,4.27
7330001,2017-12-20,0.0,7.76
9127001,2017-12-20,0.0,6.43
4703002,2017-12-21,0.0,4.33
7330001,2017-12-21,0.0,7.51
9127001,2017-12-21,9.0,6.9
4703002,2017-12-22,0.0,4.38
7330001,2017-12-22,0.0,7.15
9127001,2017-12-22,0.0,6.4
4703002,2017-12-23,0.0,4.25
7330001,2017-12-23,0.0,6.71
9127001,2017-12-23,0.0,6.33
4703002,2017-12-24,0.0,4.18
7330001,2017-12-24,0.0,6.41
9127001,2017-12-24,0.0,6.12
4703002,2017-12-25,0.0,4.08
7330001,2017-12-25,0.0,6.2
9127001,2017-12-25,0.0,5.94
4703002,2017-12-26,0.0,4.07
7330001,2017-12-26,0.0,6.02
9127001,2017-12-26,0.0,5.91
4703002,2017-12-27,0.0,4.06
7330001,2017-12-27,0.0,5.99
9127001,2017-12-27,1.0,5.93
4703002,2017-12-28,0.0,4.05
7330001,2017-12-28,0.0,5.68
9127001,2017-12-28,0.0,5.36
4703002,2017-12-29,0.0,4.01
7330001,2017-12-29,0.0,5.57
9127001,2017-12-29,0.0,5.18
4703002,2017-12-30,0.0,4.02
7330001,2017-12-30,0.0,5.44
9127001,2017-12-30,3.0,6.94
4703002,2017-12-31,0.0,4.1
7330001,2017-12-31,11.0,5.39
9127001,2017-12-31,60.0,6.98
4703002,2018-01-01,0.0,
7330001,2018-01-01,0.0,5.11
9127001,2018-01-01,0.0,5.67
4703002,2018-01-02,51.0,
7330001,2018-01-02,1.0,4.81
9127001,2018-01-02,0.0,5.31
4703002,2018-01-03,2.0,
7330001,2018-01-03,1.0,4.59
9127001,2018-01-03,0.0,5.47
4703002,2018-01-04,1.0,
7330001,2018-01-04,0.0,4.53
9127001,2018-01-04,23.0,17.7
4703002,2018-01-05,3.0,
7330001,2018-01-05,25.0,5.3
9127001,2018-01-05,124.0,17.7
4703002,2018-01-06,0.0,
7330001,2018-01-06,0.0,4.81
9127001,2018-01-06,0.0,11.7
4703002,2018-01-07,0.0,
7330001,2018-01-07,0.0,4.69
9127001,2018-01-07,0.0,9.88
4703002,2018-01-08,2.0,
7330001,2018-01-08,0.0,4.4
9127001,2018-01-08,0.0,8.81
4703002,2018-01-09,13.0,
7330001,2018-01-09,0.0,4.21
9127001,2018-01-09,0.0,8.09
4703002,2018-01-10,4.0,
7330001,2018-01-10,0.0,4.17
9127001,2018-01-10,0.0,7.63
4703002,2018-01-11,2.0,
7330001,2018-01-11,0.0,4.07
9127001,2018-01-11,1.0,7.21
4703002,2018-01-12,13.0,
7330001,2018-01-12,0.0,3.91
9127001,2018-01-12,0.0,6.78
4703002,2018-01-13,7.0,
7330001,2018-01-13,0.0,3.89
9127001,2018-01-13,0.0,6.32
4703002,2018-01-14,24.0,
7330001,2018-01-14,0.0,3.84
9127001,2018-01-14,0.0,5.94
4703002,2018-01-15,1.0,
7330001,2018-01-15,0.0,3.72
9127001,2018-01-15,0.0,5.7
4703002,2018-01-16,0.0,
7330001,2018-01-16,0.0,3.73
9127001,2018-01-16,0.0,5.56
4703002,2018-01-17,0.0,
7330001,2018-01-17,0.0,3.51
9127001,2018-01-17,0.0,5.33
4703002,2018-01-18,0.0,
7330001,2018-01-18,0.0,3.34
9127001,2018-01-18,0.0,5.18
4703002,2018-01-19,1.0,
7330001,2018-01-19,0.0,3.18
9127001,2018-01-19,0.0,5.12
4703002,2018-01-20,58.0,
7330001,2018-01-20,0.0,3.17
9127001,2018-01-20,0.0,4.86
4703002,2018-01-21,8.0,
7330001,2018-01-21,1.0,3.19
9127001,2018-01-21,5.0,4.81
4703002,2018-01-22,2.0,
7330001,2018-01-22,1.0,3.29
9127001,2018-01-22,41.0,4.74
4703002,2018-01-23,0.0,
7330001,2018-01-23,0.0,3.12
9127001,2018-01-23,0.0,4.43
4703002,2018-01-24,0.0,
7330001,2018-01-24,0.0,2.95
9127001,2018-01-24,0.0,4.4
4703002,2018-01-25,0.0,
7330001,2018-01-25,0.0,2.8
9127001,2018-01-25,0.0,4.15
4703002,2018-01-26,0.0,
7330001,2018-01-26,0.0,2.74
9127001,2018-01-26,0.0,4.03
4703002,2018-01-27,0.0,
7330001,2018-01-27,0.0,2.65
9127001,2018-01-27,0.0,4.03
4703002,2018-01-28,0.0,
7330001,2018-01-28,0.0,2.63
9127001,2018-01-28,0.0,3.87
4703002,2018-01-29,0.0,
7330001,2018-01-29,0.0,2.6
9127001,2018-01-29,0.0,3.66
4703002,2018-01-30,0.0,
7330001,2018-01-30,0.0,2.58
9127001,2018-01-30,0.0,3.66
4703002,2018-01-31,0.0,
7330001,2018-01-31,0.0,2.5
9127001,2018-01-31,0.0,3.66
4703002,2018-02-01,0.0,
7330001,2018-02-01,0.0,2.5
9127001,2018-02-01,0.0,3.61
4703002,2018-02-02,2.0,
7330001,2018-02-02,0.0,2.42
9127001,2018-02-02,0.0,4.03
4703002,2018-02-03,1.0,
7330001,2018-02-03,0.0,2.37
9127001,2018-02-03,0.0,4.03
4703002,2018-02-04,1.0,
7330001,2018-02-04,0.0,2.38
9127001,2018-02-04,0.0,4.03
4703002,2018-02-05,13.0,
7330001,2018-02-05,0.0,2.27
9127001,2018-02-05,0.0,3.82
4703002,2018-02-06,22.0,
7330001,2018-02-06,0.0,2.2
9127001,2018-02-06,0.0,3.66
4703002,2018-02-07,3.0,
7330001,2018-02-07,0.0,2.17
9127001,2018-02-07,0.0,3.66
4703002,2018-02-08,0.0,
7330001,2018-02-08,0.0,2.14
9127001,2018-02-08,0.0,3.66
4703002,2018-02-09,0.0,
7330001,2018-02-09,0.0,2.04
9127001,2018-02-09,0.0,3.3
4703002,2018-02-10,0.0,
7330001,2018-02-10,0.0,2.04
9127001,2018-02-10,0.0,3.28
4703002,2018-02-11,0.0,
7330001,2018-02-11,0.0,2.05
9127001,2018-02-11,0.0,3.28
4703002,2018-02-12,1.0,
7330001,2018-02-12,0.0,1.99
9127001,2018-02-12,0.0,3.28
4703002,2018-02-13,0.0,
7330001,2018-02-13,0.0,1.91
9127001,2018-02-13,0.0,3.28
4703002,2018-02-14,0.0,
7330001,2018-02-14,0.0,1.88
9127001,2018-02-14,0.0,3.28
4703002,2018-02-15,0.0,
7330001,2018-02-15,0.0,1.84
9127001,2018-02-15,0.0,3.22
4703002,2018-02-16,0.0,
7330001,2018-02-16,0.0,1.81
9127001,2018-02-16,0.0,3.23
4703002,2018-02-17,0.0,
7330001,2018-02-17,0.0,2.21
9127001,2018-02-17,0.0,3.11
4703002,2018-02-18,0.0,
7330001,2018-02-18,0.0,3.23
9127001,2018-02-18,0.0,2.9
4703002,2018-02-19,0.0,
7330001,2018-02-19,0.0,3.02
9127001,2018-02-19,0.0,2.99
4703002,2018-02-20,3.0,
7330001,2018-02-20,19.0,3.22
9127001,2018-02-20,55.0,4.09
4703002,2018-02-21,1.0,
7330001,2018-02-21,225.0,3.37
9127001,2018-02-21,95.0,4.05
4703002,2018-02-22,0.0,
7330001,2018-02-22,0.0,3.18
9127001,2018-02-22,0.0,3.28
4703002,2018-02-23,0.0,
7330001,2018-02-23,0.0,2.86
9127001,2018-02-23,10.0,4.1
4703002,2018-02-24,0.0,
7330001,2018-02-24,13.0,2.87
9127001,2018-02-24,35.0,4.21
4703002,2018-02-25,0.0,
7330001,2018-02-25,0.0,2.74
9127001,2018-02-25,0.0,3.42
4703002,2018-02-26,0.0,
7330001,2018-02-26,0.0,2.42
9127001,2018-02-26,0.0,3.24
4703002,2018-02-27,0.0,
7330001,2018-02-27,0.0,2.28
9127001,2018-02-27,0.0,2.9
4703002,2018-02-28,0.0,
7330001,2018-02-28,4.0,2.26
9127001,2018-02-28,0.0,2.9
4703002,2018-03-01,5.0,2.83
7330001,2018-03-01,0.0,2.21
9127001,2018-03-01,0.0,2.9
4703002,2018-03-02,3.0,2.7
7330001,2018-03-02,0.0,2.09
9127001,2018-03-02,0.0,2.9
4703002,2018-03-03,2.0,2.73
7330001,2018-03-03,0.0,2.09
9127001,2018-03-03,0.0,2.88
4703002,2018-03-04,0.0,2.73
7330001,2018-03-04,0.0,2.03
9127001,2018-03-04,0.0,2.83
4703002,2018-03-05,0.0,2.73
7330001,2018-03-05,0.0,1.93
9127001,2018-03-05,0.0,2.52
4703002,2018-03-06,0.0,2.76
7330001,2018-03-06,0.0,1.88
9127001,2018-03-06,0.0,2.52
4703002,2018-03-07,4.0,2.89
7330001,2018-03-07,0.0,1.75
9127001,2018-03-07,0.0,2.52
4703002,2018-03-08,66.0,3.23
7330001,2018-03-08,0.0,1.79
9127001,2018-03-08,0.0,2.52
4703002,2018-03-09,6.0,3.03
7330001,2018-03-09,0.0,1.75
9127001,2018-03-09,0.0,2.54
4703002,2018-03-10,0.0,2.91
7330001,2018-03-10,0.0,1.82
9127001,2018-03-10,13.0,3.76
4703002,2018-03-11,0.0,2.73
7330001,2018-03-11,63.0,1.92
9127001,2018-03-11,85.0,3.59
4703002,2018-03-12,0.0,2.65
7330001,2018-03-12,0.0,1.85
9127001,2018-03-12,0.0,2.9
4703002,2018-03-13,0.0,2.65
7330001,2018-03-13,0.0,1.8
9127001,2018-03-13,3.0,3.37
4703002,2018-03-14,0.0,2.68
7330001,2018-03-14,0.0,1.72
9127001,2018-03-14,0.0,3.22
4703002,2018-03-15,0.0,2.6
7330001,2018-03-15,0.0,1.78
9127001,2018-03-15,38.0,5.42
4703002,2018-03-16,0.0,2.62
7330001,2018-03-16,0.0,1.8
9127001,2018-03-16,0.0,3.63
4703002,2018-03-17,0.0,2.62
7330001,2018-03-17,0.0,6.2
9127001,2018-03-17,170.0,5.53
4703002,2018-03-18,0.0,2.59
7330001,2018-03-18,348.0,11.2
9127001,2018-03-18,883.0,9.01
4703002,2018-03-19,0.0,2.54
7330001,2018-03-19,0.0,5.22
9127001,2018-03-19,3.0,5.77
4703002,2018-03-20,0.0,2.52
7330001,2018-03-20,0.0,3.71
9127001,2018-03-20,0.0,4.41
4703002,2018-03-21,0.0,2.49
7330001,2018-03-21,0.0,3.17
9127001,2018-03-21,0.0,3.8
4703002,2018-03-22,0.0,2.54
7330001,2018-03-22,0.0,2.84
9127001,2018-03-22,64.0,3.72
4703002,2018-03-23,0.0,2.54
7330001,2018-03-23,17.0,3.03
9127001,2018-03-23,189.0,6.37
4703002,2018-03-24,0.0,2.51
7330001,2018-03-24,90.0,3.25
9127001,2018-03-24,800.0,10.8
4703002,2018-03-25,0.0,2.44
7330001,2018-03-25,0.0,2.94
9127001,2018-03-25,0.0,7.47
4703002,2018-03-26,0.0,2.44
7330001,2018-03-26,0.0,2.69
9127001,2018-03-26,0.0,6.1
4703002,2018-03-27,0.0,2.46
7330001,2018-03-27,16.0,2.56
9127001,2018-03-27,9.0,5.4
4703002,2018-03-28,0.0,2.45
7330001,2018-03-28,1.0,2.41
9127001,2018-03-28,0.0,4.94
4703002,2018-03-29,0.0,2.47
7330001,2018-03-29,0.0,2.38
9127001,2018-03-29,0.0,4.48
4703002,2018-03-30,0.0,2.48
7330001,2018-03-30,0.0,2.34
9127001,2018-03-30,0.0,4.26
4703002,2018-03-31,0.0,2.53
7330001,2018-03-31,1.0,2.35
9127001,2018-03-31,2.0,4.03
4703002,2018-04-01,0.0,2.58
7330001,2018-04-01,0.0,2.25
9127001,2018-04-01,0.0,4.01
4703002,2018-04-02,0.0,2.6
7330001,2018-04-02,0.0,2.26
9127001,2018-04-02,0.0,3.66
4703002,2018-04-03,1.0,2.57
7330001,2018-04-03,0.0,2.2
9127001,2018-04-03,0.0,3.66
4703002,2018-04-04,0.0,2.58
7330001,2018-04-04,0.0,2.26
9127001,2018-04-04,0.0,4.17
4703002,2018-04-05,0.0,2.57
7330001,2018-04-05,153.0,3.05
9127001,2018-04-05,546.0,8.21
4703002,2018-04-06,0.0,2.64
7330001,2018-04-06,89.0,3.03
9127001,2018-04-06,5.0,5.29
4703002,2018-04-07,2.0,2.66
7330001,2018-04-07,58.0,2.65
9127001,2018-04-07,0.0,4.62
4703002,2018-04-08,1.0,2.6
7330001,2018-04-08,19.0,2.49
9127001,2018-04-08,16.0,4.42
4703002,2018-04-09,0.0,2.61
7330001,2018-04-09,0.0,2.4
9127001,2018-04-09,109.0,4.77
4703002,2018-04-10,0.0,2.67
7330001,2018-04-10,63.0,30.3
9127001,2018-04-10,837.0,13.2
4703002,2018-04-11,4.0,2.76
7330001,2018-04-11,146.0,50.7
9127001,2018-04-11,333.0,58.0
4703002,2018-04-12,0.0,2.67
7330001,2018-04-12,253.0,33.0
9127001,2018-04-12,933.0,52.2
4703002,2018-04-13,0.0,2.64
7330001,2018-04-13,0.0,20.0
9127001,2018-04-13,0.0,29.3
4703002,2018-04-14,0.0,2.6
7330001,2018-04-14,0.0,14.3
9127001,2018-04-14,0.0,20.6
4703002,2018-04-15,0.0,2.59
7330001,2018-04-15,0.0,11.5
9127001,2018-04-15,0.0,16.3
4703002,2018-04-16,0.0,2.66
7330001,2018-04-16,0.0,10.2
9127001,2018-04-16,0.0,13.9
4703002,2018-04-17,0.0,2.66
7330001,2018-04-17,1.0,9.16
9127001,2018-04-17,4.0,13.0
4703002,2018-04-18,1.0,2.64
7330001,2018-04-18,4.0,8.27
9127001,2018-04-18,0.0,11.4
4703002,2018-04-19,0.0,2.71
7330001,2018-04-19,0.0,7.5
9127001,2018-04-19,0.0,10.5
4703002,2018-04-20,0.0,2.65
7330001,2018-04-20,0.0,6.79
9127001,2018-04-20,0.0,9.89
4703002,2018-04-21,0.0,2.66
7330001,2018-04-21,0.0,6.22
9127001,2018-04-21,0.0,9.32
4703002,2018-04-22,0.0,2.74
7330001,2018-04-22,0.0,5.71
9127001,2018-04-22,0.0,9.15
4703002,2018-04-23,0.0,2.71
7330001,2018-04-23,0.0,5.33
9127001,2018-04-23,4.0,8.91
4703002,2018-04-24,0.0,2.73
7330001,2018-04-24,0.0,4.97
9127001,2018-04-24,0.0,8.4
4703002,2018-04-25,0.0,2.67
7330001,2018-04-25,0.0,4.79
9127001,2018-04-25,2.0,8.03
4703002,2018-04-26,0.0,2.71
7330001,2018-04-26,0.0,5.04
9127001,2018-04-26,0.0,8.12
4703002,2018-04-27,0.0,2.69
7330001,2018-04-27,147.0,8.2
9127001,2018-04-27,287.0,12.7
4703002,2018-04-28,0.0,2.69
7330001,2018-04-28,49.0,6.66
9127001,2018-04-28,19.0,10.2
4703002,2018-04-29,0.0,2.73
7330001,2018-04-29,19.0,5.73
9127001,2018-04-29,144.0,9.57
4703002,2018-04-30,0.0,2.69
7330001,2018-04-30,0.0,5.2
9127001,2018-04-30,0.0,9.16
4703002,2018-05-01,0.0,2.69
7330001,2018-05-01,0.0,4.81
9127001,2018-05-01,72.0,8.99
4703002,2018-05-02,5.0,2.67
7330001,2018-05-02,0.0,5.16
9127001,2018-05-02,2.0,8.67
4703002,2018-05-03,1.0,2.66
7330001,2018-05-03,2.0,5.34
9127001,2018-05-03,20.0,8.88
4703002,2018-05-04,0.0,2.67
7330001,2018-05-04,26.0,5.34
9127001,2018-05-04,8.0,8.75
